"","Year","Type.of.Care","Daily.Rate","Sub.to.Index","Non.Weighted.Amount","Sumbitted.Required.Quality.Data","CBSA","Area","Wage.Index","Area.Type","CBSA.Rate"
"26296","2017","Routine Home Care 61+",147.08,101.06,46.02,"No","19804","Detroit-Dearborn-Livonia, MI",0.9135,"Urban",138.33831
"26297","2017","Routine Home Care 61+",147.08,101.06,46.02,"No","20020","Dothan, AL",0.7944,"Urban",126.302064
"26298","2017","Routine Home Care 61+",147.08,101.06,46.02,"No","20100","Dover, DE",1.0222,"Urban",149.323532
"26299","2017","Routine Home Care 61+",147.08,101.06,46.02,"No","20220","Dubuque, IA",0.8866,"Urban",135.619796
"26300","2017","Routine Home Care 61+",147.08,101.06,46.02,"No","20260","Duluth, MN-WI",1.0333,"Urban",150.445298
"26301","2017","Routine Home Care 61+",147.08,101.06,46.02,"No","20500","Durham-Chapel Hill, NC",0.9816,"Urban",145.220496
"26302","2017","Routine Home Care 61+",147.08,101.06,46.02,"No","20524","Dutchess County-Putnam County, NY",1.1472,"Urban",161.956032
"26303","2017","Routine Home Care 61+",147.08,101.06,46.02,"No","20700","East Stroudsburg, PA",0.9124,"Urban",138.227144
"26304","2017","Routine Home Care 61+",147.08,101.06,46.02,"No","20740","Eau Claire, WI",0.9696,"Urban",144.007776
"26305","2017","Routine Home Care 61+",147.08,101.06,46.02,"No","20940","El Centro, CA",0.8408,"Urban",130.991248
"26306","2017","Routine Home Care 61+",147.08,101.06,46.02,"No","20994","Elgin, IL",1.0306,"Urban",150.172436
"26307","2017","Routine Home Care 61+",147.08,101.06,46.02,"No","21060","Elizabethtown-Fort Knox, KY",0.8,"Urban",126.868
"26308","2017","Routine Home Care 61+",147.08,101.06,46.02,"No","21140","Elkhart-Goshen, IN",0.9236,"Urban",139.359016
"26309","2017","Routine Home Care 61+",147.08,101.06,46.02,"No","21300","Elmira, NY",0.8596,"Urban",132.891176
"26310","2017","Routine Home Care 61+",147.08,101.06,46.02,"No","21340","El Paso, TX",0.803,"Urban",127.17118
"26311","2017","Routine Home Care 61+",147.08,101.06,46.02,"No","21500","Erie, PA",0.8,"Urban",126.868
"26312","2017","Routine Home Care 61+",147.08,101.06,46.02,"No","21660","Eugene, OR",1.1871,"Urban",165.988326
"26313","2017","Routine Home Care 61+",147.08,101.06,46.02,"No","21780","Evansville, IN-KY",0.8875,"Urban",135.71075
"26314","2017","Routine Home Care 61+",147.08,101.06,46.02,"No","21820","Fairbanks, AK",1.1064,"Urban",157.832784
"26315","2017","Routine Home Care 61+",147.08,101.06,46.02,"No","22020","Fargo, ND-MN",0.8,"Urban",126.868
"26316","2017","Routine Home Care 61+",147.08,101.06,46.02,"No","22140","Farmington, NM",0.9561,"Urban",142.643466
"26317","2017","Routine Home Care 61+",147.08,101.06,46.02,"No","22180","Fayetteville, NC",0.8878,"Urban",135.741068
"26318","2017","Routine Home Care 61+",147.08,101.06,46.02,"No","22220","Fayetteville-Springdale-Rogers, AR-MO",0.8503,"Urban",131.951318
"26319","2017","Routine Home Care 61+",147.08,101.06,46.02,"No","22380","Flagstaff, AZ",1.2223,"Urban",169.545638
"26320","2017","Routine Home Care 61+",147.08,101.06,46.02,"No","22420","Flint, MI",1.1327,"Urban",160.490662
"26321","2017","Routine Home Care 61+",147.08,101.06,46.02,"No","22500","Florence, SC",0.8,"Urban",126.868
"26322","2017","Routine Home Care 61+",147.08,101.06,46.02,"No","22520","Florence-Muscle Shoals, AL",0.7822,"Urban",125.069132
"26323","2017","Routine Home Care 61+",147.08,101.06,46.02,"No","22540","Fond du Lac, WI",0.9012,"Urban",137.095272
"26324","2017","Routine Home Care 61+",147.08,101.06,46.02,"No","22660","Fort Collins, CO",1.0149,"Urban",148.585794
"26325","2017","Routine Home Care 61+",147.08,101.06,46.02,"No","22744","Fort Lauderdale-Pompano Beach-Deerfield Beach, FL",0.9776,"Urban",144.816256
"26326","2017","Routine Home Care 61+",147.08,101.06,46.02,"No","22900","Fort Smith, AR-OK",0.8,"Urban",126.868
"26327","2017","Routine Home Care 61+",147.08,101.06,46.02,"No","23060","Fort Wayne, IN",0.8898,"Urban",135.943188
"26328","2017","Routine Home Care 61+",147.08,101.06,46.02,"No","23104","Fort Worth-Arlington, TX",0.9526,"Urban",142.289756
"26329","2017","Routine Home Care 61+",147.08,101.06,46.02,"No","23420","Fresno, CA",1.1009,"Urban",157.276954
"26330","2017","Routine Home Care 61+",147.08,101.06,46.02,"No","23460","Gadsden, AL",0.8,"Urban",126.868
"26331","2017","Routine Home Care 61+",147.08,101.06,46.02,"No","23540","Gainesville, FL",0.9672,"Urban",143.765232
"26332","2017","Routine Home Care 61+",147.08,101.06,46.02,"No","23580","Gainesville, GA",0.9007,"Urban",137.044742
"26333","2017","Routine Home Care 61+",147.08,101.06,46.02,"No","23844","Gary, IN",0.9513,"Urban",142.158378
"26334","2017","Routine Home Care 61+",147.08,101.06,46.02,"No","23900","Gettysburg, PA",1.0315,"Urban",150.26339
"26335","2017","Routine Home Care 61+",147.08,101.06,46.02,"No","24020","Glens Falls, NY",0.8138,"Urban",128.262628
"26336","2017","Routine Home Care 61+",147.08,101.06,46.02,"No","24140","Goldsboro, NC",0.8625,"Urban",133.18425
"26337","2017","Routine Home Care 61+",147.08,101.06,46.02,"No","24220","Grand Forks, ND-MN",0.8,"Urban",126.868
"26338","2017","Routine Home Care 61+",147.08,101.06,46.02,"No","24260","Grand Island, NE",0.8726,"Urban",134.204956
"26339","2017","Routine Home Care 61+",147.08,101.06,46.02,"No","24300","Grand Junction, CO",0.9615,"Urban",143.18919
"26340","2017","Routine Home Care 61+",147.08,101.06,46.02,"No","24340","Grand Rapids-Wyoming, MI",0.8848,"Urban",135.437888
"26341","2017","Routine Home Care 61+",147.08,101.06,46.02,"No","24420","Grants Pass, OR",1.0676,"Urban",153.911656
"26342","2017","Routine Home Care 61+",147.08,101.06,46.02,"No","24500","Great Falls, MT",0.9818,"Urban",145.240708
"26343","2017","Routine Home Care 61+",147.08,101.06,46.02,"No","24540","Greeley, CO",0.9403,"Urban",141.046718
"26344","2017","Routine Home Care 61+",147.08,101.06,46.02,"No","24580","Green Bay, WI",0.9361,"Urban",140.622266
"26345","2017","Routine Home Care 61+",147.08,101.06,46.02,"No","24660","Greensboro-High Point, NC",0.853,"Urban",132.22418
"26346","2017","Routine Home Care 61+",147.08,101.06,46.02,"No","24780","Greenville, NC",0.9448,"Urban",141.501488
"26347","2017","Routine Home Care 61+",147.08,101.06,46.02,"No","24860","Greenville-Anderson-Mauldin, SC",0.9014,"Urban",137.115484
"26348","2017","Routine Home Care 61+",147.08,101.06,46.02,"No","25060","Gulfport-Biloxi-Pascagoula, MS",0.8,"Urban",126.868
"26349","2017","Routine Home Care 61+",147.08,101.06,46.02,"No","25180","Hagerstown-Martinsburg, MD-WV",0.9093,"Urban",137.913858
"26350","2017","Routine Home Care 61+",147.08,101.06,46.02,"No","25220","Hammond, LA",0.8167,"Urban",128.555702
"26351","2017","Routine Home Care 61+",147.08,101.06,46.02,"No","25260","Hanford-Corcoran, CA",1.117,"Urban",158.90402
"26352","2017","Routine Home Care 61+",147.08,101.06,46.02,"No","25420","Harrisburg-Carlisle, PA",0.9542,"Urban",142.451452
"26353","2017","Routine Home Care 61+",147.08,101.06,46.02,"No","25500","Harrisonburg, VA",0.888,"Urban",135.76128
"26354","2017","Routine Home Care 61+",147.08,101.06,46.02,"No","25540","Hartford-West Hartford-East Hartford, CT",1.111,"Urban",158.29766
"26355","2017","Routine Home Care 61+",147.08,101.06,46.02,"No","25620","Hattiesburg, MS",0.8,"Urban",126.868
"26356","2017","Routine Home Care 61+",147.08,101.06,46.02,"No","25860","Hickory-Lenoir-Morganton, NC",0.8455,"Urban",131.46623
"26357","2017","Routine Home Care 61+",147.08,101.06,46.02,"No","15","Indiana",0.8297,"Rural",129.869482
"26358","2017","Routine Home Care 61+",147.08,101.06,46.02,"No","16","Iowa",0.8412,"Rural",131.031672
"26359","2017","Routine Home Care 61+",147.08,101.06,46.02,"No","17","Kansas",0.8,"Rural",126.868
"26360","2017","Routine Home Care 61+",147.08,101.06,46.02,"No","18","Kentucky",0.8,"Rural",126.868
"26361","2017","Routine Home Care 61+",147.08,101.06,46.02,"No","19","Louisiana",0.8,"Rural",126.868
"26362","2017","Routine Home Care 61+",147.08,101.06,46.02,"No","29940","Lawrence, KS",0.9046,"Urban",137.438876
"26363","2017","Routine Home Care 61+",147.08,101.06,46.02,"No","30020","Lawton, OK",0.8,"Urban",126.868
"26364","2017","Routine Home Care 61+",147.08,101.06,46.02,"No","30140","Lebanon, PA",0.8176,"Urban",128.646656
"26365","2017","Routine Home Care 61+",147.08,101.06,46.02,"No","30300","Lewiston, ID-WA",0.9636,"Urban",143.401416
"26366","2017","Routine Home Care 61+",147.08,101.06,46.02,"No","30340","Lewiston-Auburn, ME",0.8481,"Urban",131.728986
"26367","2017","Routine Home Care 61+",147.08,101.06,46.02,"No","30460","Lexington-Fayette, KY",0.8865,"Urban",135.60969
"26368","2017","Routine Home Care 61+",147.08,101.06,46.02,"No","30620","Lima, OH",0.911,"Urban",138.08566
"26369","2017","Routine Home Care 61+",147.08,101.06,46.02,"No","30700","Lincoln, NE",0.9571,"Urban",142.744526
"26370","2017","Routine Home Care 61+",147.08,101.06,46.02,"No","30780","Little Rock-North Little Rock-Conway, AR",0.8361,"Urban",130.516266
"26371","2017","Routine Home Care 61+",147.08,101.06,46.02,"No","30860","Logan, UT-ID",0.8916,"Urban",136.125096
"26372","2017","Routine Home Care 61+",147.08,101.06,46.02,"No","30980","Longview, TX",0.8311,"Urban",130.010966
"26373","2017","Routine Home Care 61+",147.08,101.06,46.02,"No","31020","Longview, WA",1.081,"Urban",155.26586
"26374","2017","Routine Home Care 61+",147.08,101.06,46.02,"No","31084","Los Angeles-Long Beach-Glendale, CA",1.2664,"Urban",174.002384
"26375","2017","Routine Home Care 61+",147.08,101.06,46.02,"No","31140","Louisville/Jefferson County, KY-IN",0.8756,"Urban",134.508136
"26376","2017","Routine Home Care 61+",147.08,101.06,46.02,"No","31180","Lubbock, TX",0.8457,"Urban",131.486442
"26377","2017","Routine Home Care 61+",147.08,101.06,46.02,"No","31340","Lynchburg, VA",0.8942,"Urban",136.387852
"26378","2017","Routine Home Care 61+",147.08,101.06,46.02,"No","31420","Macon-Bibb County, GA",0.8935,"Urban",136.31711
"26379","2017","Routine Home Care 61+",147.08,101.06,46.02,"No","31460","Madera, CA",0.8,"Urban",126.868
"26380","2017","Routine Home Care 61+",147.08,101.06,46.02,"No","31540","Madison, WI",1.1042,"Urban",157.610452
"26381","2017","Routine Home Care 61+",147.08,101.06,46.02,"No","31700","Manchester-Nashua, NH",1.0074,"Urban",147.827844
"26382","2017","Routine Home Care 61+",147.08,101.06,46.02,"No","31740","Manhattan, KS",0.8432,"Urban",131.233792
"26383","2017","Routine Home Care 61+",147.08,101.06,46.02,"No","1","Alabama",0.7947,"Rural",126.332382
"26384","2017","Routine Home Care 61+",147.08,101.06,46.02,"No","2","Alaska",1.3214,"Rural",179.560684
"26385","2017","Routine Home Care 61+",147.08,101.06,46.02,"No","3","Arizona",0.9034,"Rural",137.317604
"26386","2017","Routine Home Care 61+",147.08,101.06,46.02,"No","4","Arkansas",0.8,"Rural",126.868
"26387","2017","Routine Home Care 61+",147.08,101.06,46.02,"No","5","California",1.3291,"Rural",180.338846
"26388","2017","Routine Home Care 61+",147.08,101.06,46.02,"No","6","Colorado",0.9746,"Rural",144.513076
"26389","2017","Routine Home Care 61+",147.08,101.06,46.02,"No","7","Connecticut",1.1149,"Rural",158.691794
"26390","2017","Routine Home Care 61+",147.08,101.06,46.02,"No","8","Delaware",NA,"Rural",NA
"26391","2017","Routine Home Care 61+",147.08,101.06,46.02,"No","9","District of Columbia",NA,"Rural",NA
"26392","2017","Routine Home Care 61+",147.08,101.06,46.02,"No","10","Florida",0.8294,"Rural",129.839164
"26393","2017","Routine Home Care 61+",147.08,101.06,46.02,"No","11","Georgia",0.8,"Rural",126.868
"26394","2017","Routine Home Care 61+",147.08,101.06,46.02,"No","12","Hawaii",1.0937,"Rural",156.549322
"26395","2017","Routine Home Care 61+",147.08,101.06,46.02,"No","13","Idaho",0.7903,"Rural",125.887718
"26396","2017","Routine Home Care 61+",147.08,101.06,46.02,"No","14","Illinois",0.8488,"Rural",131.799728
"26397","2017","Routine Home Care 61+",147.08,101.06,46.02,"No","28","Nebraska",0.8451,"Rural",131.425806
"26398","2017","Routine Home Care 61+",147.08,101.06,46.02,"No","29","Nevada",0.9299,"Rural",139.995694
"26399","2017","Routine Home Care 61+",147.08,101.06,46.02,"No","30","New Hampshire",1.0041,"Rural",147.494346
"26400","2017","Routine Home Care 61+",147.08,101.06,46.02,"No","31","New Jersey",NA,"Rural",NA
"26401","2017","Routine Home Care 61+",147.08,101.06,46.02,"No","32","New Mexico",0.8513,"Rural",132.052378
"26402","2017","Routine Home Care 61+",147.08,101.06,46.02,"No","20","Maine",0.8477,"Rural",131.688562
"26403","2017","Routine Home Care 61+",147.08,101.06,46.02,"No","21","Maryland",0.8673,"Rural",133.669338
"26404","2017","Routine Home Care 61+",147.08,101.06,46.02,"No","22","Massachusetts",1.1235,"Rural",159.56091
"26405","2017","Routine Home Care 61+",147.08,101.06,46.02,"No","23","Michigan",0.838,"Rural",130.70828
"26406","2017","Routine Home Care 61+",147.08,101.06,46.02,"No","24","Minnesota",0.902,"Rural",137.17612
"26407","2017","Routine Home Care 61+",147.08,101.06,46.02,"No","25","Mississippi",0.8,"Rural",126.868
"26408","2017","Routine Home Care 61+",147.08,101.06,46.02,"No","26","Missouri",0.8,"Rural",126.868
"26409","2017","Routine Home Care 61+",147.08,101.06,46.02,"No","27","Montana",0.9211,"Rural",139.106366
"26410","2017","Routine Home Care 61+",147.08,101.06,46.02,"No","42","South Carolina",0.8242,"Rural",129.313652
"26411","2017","Routine Home Care 61+",147.08,101.06,46.02,"No","43","South Dakota",0.8032,"Rural",127.191392
"26412","2017","Routine Home Care 61+",147.08,101.06,46.02,"No","44","Tennessee",0.8,"Rural",126.868
"26413","2017","Routine Home Care 61+",147.08,101.06,46.02,"No","45","Texas",0.8,"Rural",126.868
"26414","2017","Routine Home Care 61+",147.08,101.06,46.02,"No","46","Utah",0.9259,"Rural",139.591454
"26415","2017","Routine Home Care 61+",147.08,101.06,46.02,"No","33","New York",0.8247,"Rural",129.364182
"26416","2017","Routine Home Care 61+",147.08,101.06,46.02,"No","34","North Carolina",0.8,"Rural",126.868
"26417","2017","Routine Home Care 61+",147.08,101.06,46.02,"No","35","North Dakota",0.8,"Rural",126.868
"26418","2017","Routine Home Care 61+",147.08,101.06,46.02,"No","36","Ohio",0.8307,"Rural",129.970542
"26419","2017","Routine Home Care 61+",147.08,101.06,46.02,"No","37","Oklahoma",0.8,"Rural",126.868
"26420","2017","Routine Home Care 61+",147.08,101.06,46.02,"No","38","Oregon",1.0103,"Rural",148.120918
"26421","2017","Routine Home Care 61+",147.08,101.06,46.02,"No","39","Pennsylvania",0.8087,"Rural",127.747222
"26422","2017","Routine Home Care 61+",147.08,101.06,46.02,"No","41","Rhode Island",NA,"Rural",NA
"26423","2017","Routine Home Care 61+",147.08,101.06,46.02,"No","51","West Virginia",0.8,"Rural",126.868
"26424","2017","Routine Home Care 61+",147.08,101.06,46.02,"No","47","Vermont",0.968,"Rural",143.84608
"26425","2017","Routine Home Care 61+",147.08,101.06,46.02,"No","49","Virginia",0.8,"Rural",126.868
"26426","2017","Routine Home Care 61+",147.08,101.06,46.02,"No","50","Washington",1.0878,"Rural",155.953068
"26427","2017","Routine Home Care 61+",147.08,101.06,46.02,"No","52","Wisconsin",0.8884,"Rural",135.801704
"26428","2017","Routine Home Care 61+",147.08,101.06,46.02,"No","53","Wyoming",0.914,"Rural",138.38884
"26429","2017","Continuous Home Care",946.1,650.06,296.03,"No","45540","The Villages, FL",0.8173,"Urban",827.324038
"26430","2017","Continuous Home Care",946.1,650.06,296.03,"No","45780","Toledo, OH",0.9139,"Urban",890.119834
"26431","2017","Continuous Home Care",946.1,650.06,296.03,"No","45940","Trenton, NJ",0.9964,"Urban",943.749784
"26432","2017","Continuous Home Care",946.1,650.06,296.03,"No","46060","Tucson, AZ",0.8876,"Urban",873.023256
"26433","2017","Continuous Home Care",946.1,650.06,296.03,"No","46140","Tulsa, OK",0.8,"Urban",816.078
"26434","2017","Continuous Home Care",946.1,650.06,296.03,"No","45820","Topeka, KS",0.8295,"Urban",835.25477
"26435","2017","Continuous Home Care",946.1,650.06,296.03,"No","45460","Terre Haute, IN",0.914,"Urban",890.18484
"26436","2017","Continuous Home Care",946.1,650.06,296.03,"No","45500","Texarkana, TX-AR",0.8,"Urban",816.078
"26437","2017","Continuous Home Care",946.1,650.06,296.03,"No","48424","West Palm Beach-Boca Raton-Delray Beach, FL",0.9376,"Urban",905.526256
"26438","2017","Continuous Home Care",946.1,650.06,296.03,"No","48540","Wheeling, WV-OH",0.7613,"Urban",790.920678
"26439","2017","Continuous Home Care",946.1,650.06,296.03,"No","48620","Wichita, KS",0.8478,"Urban",847.150868
"26440","2017","Continuous Home Care",946.1,650.06,296.03,"No","48660","Wichita Falls, TX",0.905,"Urban",884.3343
"26441","2017","Continuous Home Care",946.1,650.06,296.03,"No","48700","Williamsport, PA",0.8661,"Urban",859.046966
"26442","2017","Continuous Home Care",946.1,650.06,296.03,"No","48864","Wilmington, DE-MD-NJ",1.0642,"Urban",987.823852
"26443","2017","Continuous Home Care",946.1,650.06,296.03,"No","48900","Wilmington, NC",0.8445,"Urban",845.00567
"26444","2017","Continuous Home Care",946.1,650.06,296.03,"No","49020","Winchester, VA-WV",0.8699,"Urban",861.517194
"26445","2017","Continuous Home Care",946.1,650.06,296.03,"No","49180","Winston-Salem, NC",0.8539,"Urban",851.116234
"26446","2017","Continuous Home Care",946.1,650.06,296.03,"No","49340","Worcester, MA-CT",1.1618,"Urban",1051.269708
"26447","2017","Continuous Home Care",946.1,650.06,296.03,"No","49420","Yakima, WA",0.9767,"Urban",930.943602
"26448","2017","Continuous Home Care",946.1,650.06,296.03,"No","49620","York-Hanover, PA",1.0035,"Urban",948.36521
"26449","2017","Continuous Home Care",946.1,650.06,296.03,"No","49660","Youngstown-Warren-Boardman, OH-PA",0.8,"Urban",816.078
"26450","2017","Continuous Home Care",946.1,650.06,296.03,"No","49700","Yuba City, CA",1.1978,"Urban",1074.671868
"26451","2017","Continuous Home Care",946.1,650.06,296.03,"No","49740","Yuma, AZ",1.0282,"Urban",964.421692
"26452","2017","Continuous Home Care",946.1,650.06,296.03,"No","14100","Bloomsburg-Berwick, PA",0.8991,"Urban",880.498946
"26453","2017","Continuous Home Care",946.1,650.06,296.03,"No","14260","Boise City, ID",0.9329,"Urban",902.470974
"26454","2017","Continuous Home Care",946.1,650.06,296.03,"No","14454","Boston, MA",1.3028,"Urban",1142.928168
"26455","2017","Continuous Home Care",946.1,650.06,296.03,"No","14500","Boulder, CO",0.9774,"Urban",931.398644
"26456","2017","Continuous Home Care",946.1,650.06,296.03,"No","14540","Bowling Green, KY",0.8244,"Urban",831.939464
"26457","2017","Continuous Home Care",946.1,650.06,296.03,"No","46220","Tuscaloosa, AL",0.8245,"Urban",832.00447
"26458","2017","Continuous Home Care",946.1,650.06,296.03,"No","46340","Tyler, TX",0.8326,"Urban",837.269956
"26459","2017","Continuous Home Care",946.1,650.06,296.03,"No","46520","Urban Honolulu, HI",1.2243,"Urban",1091.898458
"26460","2017","Continuous Home Care",946.1,650.06,296.03,"No","46540","Utica-Rome, NY",0.9017,"Urban",882.189102
"26461","2017","Continuous Home Care",946.1,650.06,296.03,"No","46660","Valdosta, GA",0.8,"Urban",816.078
"26462","2017","Continuous Home Care",946.1,650.06,296.03,"No","46700","Vallejo-Fairfield, CA",1.6777,"Urban",1386.635662
"26463","2017","Continuous Home Care",946.1,650.06,296.03,"No","47020","Victoria, TX",0.8449,"Urban",845.265694
"26464","2017","Continuous Home Care",946.1,650.06,296.03,"No","47220","Vineland-Bridgeton, NJ",1.082,"Urban",999.39492
"26465","2017","Continuous Home Care",946.1,650.06,296.03,"No","47260","Virginia Beach-Norfolk-Newport News, VA-NC",0.9201,"Urban",894.150206
"26466","2017","Continuous Home Care",946.1,650.06,296.03,"No","47300","Visalia-Porterville, CA",0.962,"Urban",921.38772
"26467","2017","Continuous Home Care",946.1,650.06,296.03,"No","47380","Waco, TX",0.8035,"Urban",818.35321
"26468","2017","Continuous Home Care",946.1,650.06,296.03,"No","47460","Walla Walla, WA",1.1645,"Urban",1053.02487
"26469","2017","Continuous Home Care",946.1,650.06,296.03,"No","47580","Warner Robins, GA",0.8,"Urban",816.078
"26470","2017","Continuous Home Care",946.1,650.06,296.03,"No","47664","Warren-Troy-Farmington Hills, MI",0.9445,"Urban",910.01167
"26471","2017","Continuous Home Care",946.1,650.06,296.03,"No","47894","Washington-Arlington-Alexandria, DC-VA-MD-WV",1.0384,"Urban",971.052304
"26472","2017","Continuous Home Care",946.1,650.06,296.03,"No","47940","Waterloo-Cedar Falls, IA",0.8398,"Urban",841.950388
"26473","2017","Continuous Home Care",946.1,650.06,296.03,"No","48060","Watertown-Fort Drum, NY",0.9142,"Urban",890.314852
"26474","2017","Continuous Home Care",946.1,650.06,296.03,"No","48140","Wausau, WI",0.9075,"Urban",885.95945
"26475","2017","Continuous Home Care",946.1,650.06,296.03,"No","48260","Weirton-Steubenville, WV-OH",0.8,"Urban",816.078
"26476","2017","Continuous Home Care",946.1,650.06,296.03,"No","48300","Wenatchee, WA",0.9975,"Urban",944.46485
"26477","2017","Continuous Home Care",946.1,650.06,296.03,"No","16700","Charleston-North Charleston, SC",0.8884,"Urban",873.543304
"26478","2017","Continuous Home Care",946.1,650.06,296.03,"No","16740","Charlotte-Concord-Gastonia, NC-SC",0.9073,"Urban",885.829438
"26479","2017","Continuous Home Care",946.1,650.06,296.03,"No","16820","Charlottesville, VA",0.947,"Urban",911.63682
"26480","2017","Continuous Home Care",946.1,650.06,296.03,"No","16860","Chattanooga, TN-GA",0.8814,"Urban",868.992884
"26481","2017","Continuous Home Care",946.1,650.06,296.03,"No","16940","Cheyenne, WY",0.9654,"Urban",923.597924
"26482","2017","Continuous Home Care",946.1,650.06,296.03,"No","16974","Chicago-Naperville-Arlington Heights, IL",1.0401,"Urban",972.157406
"26483","2017","Continuous Home Care",946.1,650.06,296.03,"No","17020","Chico, CA",1.1605,"Urban",1050.42463
"26484","2017","Continuous Home Care",946.1,650.06,296.03,"No","17140","Cincinnati, OH-KY-IN",0.9439,"Urban",909.621634
"26485","2017","Continuous Home Care",946.1,650.06,296.03,"No","17300","Clarksville, TN-KY",0.8,"Urban",816.078
"26486","2017","Continuous Home Care",946.1,650.06,296.03,"No","17420","Cleveland, TN",0.8,"Urban",816.078
"26487","2017","Continuous Home Care",946.1,650.06,296.03,"No","17460","Cleveland-Elyria, OH",0.9376,"Urban",905.526256
"26488","2017","Continuous Home Care",946.1,650.06,296.03,"No","17660","Coeur d'Alene, ID",0.8937,"Urban",876.988622
"26489","2017","Continuous Home Care",946.1,650.06,296.03,"No","17780","College Station-Bryan, TX",0.9569,"Urban",918.072414
"26490","2017","Continuous Home Care",946.1,650.06,296.03,"No","17820","Colorado Springs, CO",0.913,"Urban",889.53478
"26491","2017","Continuous Home Care",946.1,650.06,296.03,"No","17860","Columbia, MO",0.844,"Urban",844.68064
"26492","2017","Continuous Home Care",946.1,650.06,296.03,"No","17900","Columbia, SC",0.8387,"Urban",841.235322
"26493","2017","Continuous Home Care",946.1,650.06,296.03,"No","17980","Columbus, GA-AL",0.8355,"Urban",839.15513
"26494","2017","Continuous Home Care",946.1,650.06,296.03,"No","18020","Columbus, IN",1.0305,"Urban",965.91683
"26495","2017","Continuous Home Care",946.1,650.06,296.03,"No","18140","Columbus, OH",0.9678,"Urban",925.158068
"26496","2017","Continuous Home Care",946.1,650.06,296.03,"No","18580","Corpus Christi, TX",0.8533,"Urban",850.726198
"26497","2017","Continuous Home Care",946.1,650.06,296.03,"No","14740","Bremerton-Silverdale, WA",1.11,"Urban",1017.5966
"26498","2017","Continuous Home Care",946.1,650.06,296.03,"No","14860","Bridgeport-Stamford-Norwalk, CT",1.3346,"Urban",1163.600076
"26499","2017","Continuous Home Care",946.1,650.06,296.03,"No","15180","Brownsville-Harlingen, TX",0.8373,"Urban",840.325238
"26500","2017","Continuous Home Care",946.1,650.06,296.03,"No","15260","Brunswick, GA",0.8541,"Urban",851.246246
"26501","2017","Continuous Home Care",946.1,650.06,296.03,"No","15380","Buffalo-Cheektowaga-Niagara Falls, NY",1.0435,"Urban",974.36761
"26502","2017","Continuous Home Care",946.1,650.06,296.03,"No","15500","Burlington, NC",0.8539,"Urban",851.116234
"26503","2017","Continuous Home Care",946.1,650.06,296.03,"No","15540","Burlington-South Burlington, VT",1.0154,"Urban",956.100924
"26504","2017","Continuous Home Care",946.1,650.06,296.03,"No","15680","California-Lexington Park, MD",0.9367,"Urban",904.941202
"26505","2017","Continuous Home Care",946.1,650.06,296.03,"No","15764","Cambridge-Newton-Framingham, MA",1.1143,"Urban",1020.391858
"26506","2017","Continuous Home Care",946.1,650.06,296.03,"No","15804","Camden, NJ",1.0117,"Urban",953.695702
"26507","2017","Continuous Home Care",946.1,650.06,296.03,"No","15940","Canton-Massillon, OH",0.8469,"Urban",846.565814
"26508","2017","Continuous Home Care",946.1,650.06,296.03,"No","15980","Cape Coral-Fort Myers, FL",0.9456,"Urban",910.726736
"26509","2017","Continuous Home Care",946.1,650.06,296.03,"No","16020","Cape Girardeau, MO-IL",0.8628,"Urban",856.901768
"26510","2017","Continuous Home Care",946.1,650.06,296.03,"No","16060","Carbondale-Marion, IL",0.8424,"Urban",843.640544
"26511","2017","Continuous Home Care",946.1,650.06,296.03,"No","16180","Carson City, NV",1.0761,"Urban",995.559566
"26512","2017","Continuous Home Care",946.1,650.06,296.03,"No","16220","Casper, WY",1.0078,"Urban",951.160468
"26513","2017","Continuous Home Care",946.1,650.06,296.03,"No","16300","Cedar Rapids, IA",0.8712,"Urban",862.362272
"26514","2017","Continuous Home Care",946.1,650.06,296.03,"No","16540","Chambersburg-Waynesboro, PA",1.1003,"Urban",1011.291018
"26515","2017","Continuous Home Care",946.1,650.06,296.03,"No","16580","Champaign-Urbana, IL",0.9948,"Urban",942.709688
"26516","2017","Continuous Home Care",946.1,650.06,296.03,"No","16620","Charleston, WV",0.8,"Urban",816.078
"26517","2017","Continuous Home Care",946.1,650.06,296.03,"No","31860","Mankato-North Mankato, MN",0.9097,"Urban",887.389582
"26518","2017","Continuous Home Care",946.1,650.06,296.03,"No","31900","Mansfield, OH",0.8401,"Urban",842.145406
"26519","2017","Continuous Home Care",946.1,650.06,296.03,"No","32580","McAllen-Edinburg-Mission, TX",0.8057,"Urban",819.783342
"26520","2017","Continuous Home Care",946.1,650.06,296.03,"No","32780","Medford, OR",1.113,"Urban",1019.54678
"26521","2017","Continuous Home Care",946.1,650.06,296.03,"No","32820","Memphis, TN-MS-AR",0.8815,"Urban",869.05789
"26522","2017","Continuous Home Care",946.1,650.06,296.03,"No","32900","Merced, CA",1.3554,"Urban",1177.121324
"26523","2017","Continuous Home Care",946.1,650.06,296.03,"No","33124","Miami-Miami Beach-Kendall, FL",0.9653,"Urban",923.532918
"26524","2017","Continuous Home Care",946.1,650.06,296.03,"No","33140","Michigan City-La Porte, IN",0.9513,"Urban",914.432078
"26525","2017","Continuous Home Care",946.1,650.06,296.03,"No","33220","Midland, MI",0.8618,"Urban",856.251708
"26526","2017","Continuous Home Care",946.1,650.06,296.03,"No","33260","Midland, TX",0.9196,"Urban",893.825176
